accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
LU046042,LU043956;LU043954;LU043953;LU043951;LU043952;LU043955,90038,CCC(CO)(CO)COCC(CC)(CO)CO,13.47,min,WMYINDVYGQKYMI-UHFFFAOYSA-N
LU794774,LU024954;LU024951;LU024952;LU024955;LU024956;LU024953,90509,CC1(C(=O)NC(=O)NC1=O)C,17.343,min,LAOZSCRCYVBSJA-UHFFFAOYSA-N
LU875455,LU040151;LU040156;LU040152;LU040155;LU040153;LU040154,91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,16.807,min,YPQLFJODEKMJEF-UHFFFAOYSA-N
LU526229,LU124453;LU124456;LU124455;LU124451;LU124454;LU124452,91683,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl,17.326,min,SAPGTCDSBGMXCD-UHFFFAOYSA-N
LU843586,LU108853;LU108855;LU108851;LU108852;LU108856;LU108854,91699,CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2,19.038,min,HSMVPDGQOIQYSR-UHFFFAOYSA-N
LU502185,LU070952;LU070951;LU070956;LU070955;LU070953;LU070954,91727,C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F,16.244,min,JWUCHKBSVLQQCO-UHFFFAOYSA-N
LU543542,LU059451;LU059454;LU059452;LU059453;LU059455;LU059456,91735,C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,19.046,min,WYEHFWKAOXOVJD-UHFFFAOYSA-N
LU939075,LU030451;LU030454;LU030453;LU030452;LU030455;LU030456,91759,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,12.564,min,RXCPQSJAVKGONC-UHFFFAOYSA-N
LU405998,LU037955;LU037956;LU037952;LU037951;LU037953;LU037954,91768,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,20.375,min,INISTDXBRIBGOC-XMMISQBUSA-N
LU962748,LU061654;LU061653;LU061652;LU061651;LU061656;LU061655,91770,CC1=CN=C(C(=C1)C(=O)O)C2=NC(C(=O)N2)(C)C(C)C,13.562,min,PVSGXWMWNRGTKE-UHFFFAOYSA-N
LU390759,LU127055;LU127056;LU127053;LU127052;LU127054;LU127051,91773,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,18.217,min,QYPNKSZPJQQLRK-UHFFFAOYSA-N
LU967668,LU040055;LU040053;LU040051;LU040054;LU040056;LU040052,91781,COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)O)OC,17.343,min,QEGVVEOAVNHRAA-UHFFFAOYSA-N
LU111684,LU005355;LU005352;LU005351;LU005356;LU005354;LU005353,92421,CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,17.175,min,RVKCCVTVZORVGD-UHFFFAOYSA-N
LU330323,LU105354;LU105353;LU105356;LU105351;LU105355;LU105352,92888,C1C=CC[C@H]2[C@@H]1C(=O)NC2=O,10.804,min,CIFFBTOJCKSRJY-OLQVQODUSA-N
LU552102,LU081153;LU081155;LU081154;LU081152;LU081151;LU081156,93379,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,16.693,min,GPXLRLUVLMHHIK-UHFFFAOYSA-N
LU194332,LU033253;LU033255;LU033256;LU033251;LU033254;LU033252,93541,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F,18.982,min,NJPPVKZQTLUDBO-UHFFFAOYSA-N
LU549214,LU104351;LU104353;LU104354;LU104352;LU104356;LU104355,96088,C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,17.661,min,PVUBSZGNXLNTLX-UHFFFAOYSA-N
LU016931,LU032056;LU032052;LU032054;LU032051;LU032053;LU032055,97971,CC(C(=O)O)OC1=C(C=CC(=C1)Cl)Cl,17.343,min,LDRYOEIGQCIMEK-UHFFFAOYSA-N
LU203996,LU127452;LU127454;LU127455;LU127451;LU127453,100524,CC1=CC(=C(C=C1)OP(=S)(NC(C)C)OC)[N+](=O)[O-],17.948,min,VHEWQRWLIDWRMR-UHFFFAOYSA-N
LU635114,LU097453;LU097454;LU097452;LU097455;LU097456;LU097451,104143,COC1=CC(=C(C=C1N)OC)S(=O)(=O)NC2=CC=CC=C2,14.546,min,NFYQAEPHDGXJSY-UHFFFAOYSA-N
LU937176,LU027851;LU027856;LU027854;LU027855;LU027853;LU027852,105010,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,17.518,min,QCAWEPFNJXQPAN-UHFFFAOYSA-N
LU138526,LU076255;LU076254;LU076256;LU076253;LU076251;LU076252,107377,CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,19.726,min,VTIMKVIDORQQFA-UHFFFAOYSA-N
LU316406,LU086356;LU086353;LU086352;LU086354;LU086355;LU086351,114994,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,17.298,min,CNKHSLKYRMDDNQ-UHFFFAOYSA-N
LU317892,LU091856;LU091854;LU091855;LU091853;LU091851;LU091852,117640,CC(C)(C)OC(=O)C1=CC=C(C=C1)O,17.101,min,WHWMOMRHHQLBQQ-UHFFFAOYSA-N
LU905691,LU038752;LU038755;LU038751;LU038756;LU038753;LU038754,117822,CC(=O)CC(=O)NC1=CC2=C(C=C1)NC(=O)N2,9.57,min,VEMDQCGHZNXORX-UHFFFAOYSA-N
LU476202,LU081855;LU081853;LU081854;LU081856;LU081852;LU081851,134976,CC(C)(C)OC(=O)C1=CC=CC=C1C(=O)O,16.054,min,PBUQZKXKYSAJDO-UHFFFAOYSA-N
LU100972,LU026452;LU026454;LU026455;LU026451;LU026453;LU026456,156328,C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,13.201,min,FCBQJNCAKZSIAH-UHFFFAOYSA-N
LU565197,LU118755;LU118751;LU118752;LU118754;LU118756;LU118753,159289,CC(C)OC1=C(SC2=C1C=C(C=C2)OC)C(=O)NC3=NNN=N3,17.31,min,TVVXHFWWAYXBNC-UHFFFAOYSA-N
LU376624,LU050851;LU050853;LU050855;LU050852;LU050854;LU050856,170364,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)C[C@@H](C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,20.138,min,ZZCHHVUQYRMYLW-HKBQPEDESA-N
LU209892,LU132854;LU132856;LU132853;LU132851;LU132855;LU132852,171548,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,11.886,min,YBJHBAHKTGYVGT-ZKWXMUAHSA-N
LU776073,LU108251;LU108252;LU108253;LU108256;LU108255;LU108254,172537,CC(=O)CC(=O)NC1=CC=C(C=C1)S(=O)(=O)O,3.763,min,GRLSWESXIFWOBF-UHFFFAOYSA-N
LU286098,LU139053;LU139054;LU139055;LU139052;LU139051;LU139056,177355,CCCOC1=NN(C(=O)N1C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,15.537,min,JTHMVYBOQLDDIY-UHFFFAOYSA-N
LU973260,LU074754;LU074755;LU074752;LU074753;LU074756;LU074751,180089,CCCCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F,15.695,min,TYIYMOAHACZAMQ-CQSZACIVSA-N
LU602844,LU031151;LU031156;LU031152;LU031153;LU031155;LU031154,186002,CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C3=C(C=C(C=C3)OC)C[C@H](C)C(=O)O)C(=O)O)C4=CC5=C(C=C4)OCO5,18.559,min,IUHMIOAKWHUFKU-YINIXLNUSA-N
LU024409,LU082654;LU082655;LU082652;LU082651;LU082656;LU082653,192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,17.692,min,PBBGSZCBWVPOOL-HDICACEKSA-N
LU432943,LU115254;LU115256;LU115252;LU115255;LU115251;LU115253,193943,CC(=O)C1=CC2=C(C=C1)OC([C@@H]([C@H]2NC(=O)C3=CC=C(C=C3)F)O)(C)C,15.695,min,RCLXAPJEFHPYEG-ZWKOTPCHSA-N
LU831896,LU133451;LU133454;LU133455;LU133452;LU133453;LU133456,197701,CN=C(NCC1CCOC1)N[N+](=O)[O-],9.295,min,YKBZOVFACRVRJN-UHFFFAOYSA-N
LU295178,LU039353;LU039354;LU039351;LU039355;LU039352;LU039356,208947,CC1=C2CC[C@@H](C(=O)N2C3=CC=CC=C13)CC4=C(NC=N4)C,15.349,min,AEKQMJRJRAHOAP-CYBMUJFWSA-N
LU820973,LU131652;LU131654;LU131655;LU131653;LU131651;LU131656,213013,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,17.348,min,WYEMLYFITZORAB-UHFFFAOYSA-N
LU565443,LU005054;LU005051;LU005052;LU005055;LU005053;LU005056,213027,CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-],12.515,min,PGOOBECODWQEAB-UHFFFAOYSA-N
LU887449,LU040353;LU040352;LU040351;LU040354,213032,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,18.575,min,PCCSBWNGDMYFCW-UHFFFAOYSA-N
LU139858,LU112056;LU112053;LU112054;LU112052;LU112051;LU112055,222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,15.523,min,MFYSYFVPBJMHGN-ZPOLXVRWSA-N
LU256719,LU047155;LU047152;LU047156;LU047154;LU047151;LU047153,312440,CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,15.12,min,OWNAXTAAAQTBSP-UHFFFAOYSA-N
LU548392,LU133554;LU133552;LU133553;LU133555;LU133556;LU133551,440936,C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,2.973,min,BJRNKVDFDLYUGJ-RMPHRYRLSA-N
LU348533,LU016253;LU016254;LU016251;LU016255;LU016256;LU016252,443031,COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)O)OC,17.312,min,RYVIXQCRCQLFCM-UHFFFAOYSA-N
LU670655,LU063055;LU063054;LU063051;LU063052;LU063056;LU063053,443391,CC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C)C(F)(F)F,17.974,min,ZETBBVYSBABLHL-UHFFFAOYSA-N
LU769940,LU019151;LU019152,444539,C1=CC=C(C=C1)/C=C/C(=O)O,15.716,min,WBYWAXJHAXSJNI-VOTSOKGWSA-N
LU942896,LU054552;LU054551;LU054553,444972,C(=C/C(=O)O)\C(=O)O,3.414,min,VZCYOOQTPOCHFL-OWOJBTEDSA-N
LU138232,LU111052;LU111051;LU111054;LU111053;LU111055;LU111056,445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,17.501,min,LUKBXSAWLPMMSZ-OWOJBTEDSA-N
LU533457,LU105256;LU138252;LU105252;LU138251;LU138253;LU138256;LU105251;LU138255;LU138254;LU105253;LU105255;LU105254,445638,CCCCCC/C=C\CCCCCCCC(=O)O,21.359,min,SECPZKHBENQXJG-FPLPWBNLSA-N
LU383234,LU085352;LU085353;LU085354;LU085351;LU085356;LU085355,462368,CC[C@H](C)[C@@H](C(=O)O)N1C(=O)C2=CC=CC=C2S1,16.593,min,FUSYFEXGXRDJNB-KWQFWETISA-N
LU969021,LU095055;LU095053;LU095054;LU095056;LU095051;LU095052,539829,CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC,16.054,min,BGKAKRUFBSTALK-UHFFFAOYSA-N
LU226967,LU021951;LU021953;LU021955;LU021954;LU021952;LU021956,643684,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O,19.824,min,WBHHMMIMDMUBKC-QJWNTBNXSA-N
LU479745,LU092952;LU092953;LU092954;LU092951,644213,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,16.403,min,DNTSIBUQMRRYIU-UHFFFAOYSA-N
LU012130,LU072053;LU072051;LU072056;LU072054;LU072052;LU072055,656583,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,16.712,min,KVJXBPDAXMEYOA-CXANFOAXSA-N
LU924236,LU017253;LU017252;LU017251;LU017255;LU017256;LU017254,833466,C=CCC1=C(C=CC(=C1)S(=O)(=O)C2=CC(=C(C=C2)O)CC=C)O,17.057,min,MTMKZABGIQJAEX-UHFFFAOYSA-N
LU643999,LU123152;LU123154;LU123156;LU123151;LU123153;LU123155,3001322,CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O,15.958,min,GWNOTCOIYUNTQP-FQLXRVMXSA-N
LU778085,LU084951;LU084955;LU084956;LU084954;LU084953;LU084952,3032472,CC(C)NC1=NC(=NC(=N1)N=[N+]=[N-])SC,17.621,min,AFIIBUOYKYSPKB-UHFFFAOYSA-N
LU551471,LU059056;LU059051;LU059053;LU059055;LU059054;LU059052,3081304,CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)Cl)F,15.732,min,QNXAVFXEJCPCJO-UHFFFAOYSA-N
LU710918,LU014751;LU014755;LU014756;LU014752;LU014753;LU014754,3081367,CN1C(=NN(C1=O)C(=O)NS(=O)(=O)C2=CC=CC=C2OC(F)(F)F)OC,14.779,min,GINFBXXYGUODAT-UHFFFAOYSA-N
LU227931,LU018553;LU018552;LU018556;LU018554;LU018551;LU018555,3083546,CCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C(=C(C=N2)C(F)(F)F)C)F)Cl,18.108,min,DNUAYCRATWAJQE-UHFFFAOYSA-N
LU483521,LU076955;LU076953;LU076952;LU076951;LU076954;LU076956,3417419,C1=CC(=C(C=C1N)[N+](=O)[O-])O,11.162,min,WHODQVWERNSQEO-UHFFFAOYSA-N
LU313074,LU076854;LU076855;LU076853;LU076852;LU076851;LU076856,3613389,C1=CC(=C(C=C1[N+](=O)[O-])N)O,8.536,min,VLZVIIYRNMWPSN-UHFFFAOYSA-N
LU564015,LU093455;LU093454;LU093451;LU093452;LU093453;LU093456,4047281,CCOC(=O)COC1=CC=C(C=C1)C,17.576,min,UMNOIMVMNARUSB-UHFFFAOYSA-N
LU275096,LU015452;LU015455;LU015451;LU015454;LU015453,4420067,CCCCCCCCCCCSCC(=O)O,20.706,min,CZSSKBQAJULWPY-UHFFFAOYSA-N
LU340809,LU081753;LU081752;LU081756;LU081755;LU081751;LU081754,4443516,C=CC(=O)OCC(COC1=CC=CC=C1)O,16.054,min,HHQAGBQXOWLTLL-UHFFFAOYSA-N
LU832736,LU053454;LU053455;LU053451;LU053453;LU053456;LU053452,4578030,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3,17.121,min,ZDOOQPFIGYHZFV-UHFFFAOYSA-N
LU006041,LU027353;LU027352;LU027354;LU027351;LU027355;LU027356,4659569,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],17.494,min,MIQPIUSUKVNLNT-UHFFFAOYSA-N
LU420085,LU106256;LU106251;LU106253;LU106252;LU106254;LU106255,4984721,C1=CC(=C(C=C1[N+](=O)[O-])O)N,11.039,min,DOPJTDJKZNWLRB-UHFFFAOYSA-N
LU242349,LU029855;LU029851;LU029856;LU029854;LU029853;LU029852,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,15.51,min,REFJWTPEDVJJIY-UHFFFAOYSA-N
LU950082,LU096052;LU096055;LU096056;LU096053;LU096054;LU096051,5280373,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,17.739,min,WUADCCWRTIWANL-UHFFFAOYSA-N
LU055907,LU030155;LU030154;LU030153;LU030151;LU030152;LU030156,5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,16.859,min,HKQYGTCOTHHOMP-UHFFFAOYSA-N
LU035100,LU077155;LU077156;LU077152;LU077153;LU077151;LU077154,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,19.838,min,KZNIFHPLKGYRTM-UHFFFAOYSA-N
LU823519,LU020756;LU096751;LU096752;LU096756;LU020753;LU020752;LU020751;LU020755;LU096755;LU020754;LU096754;LU096753,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,14.046,min,HSHNITRMYYLLCV-UHFFFAOYSA-N
LU117709,LU089854;LU089852;LU089851;LU089856;LU089855;LU089853,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,16.306,min,IYRMWMYZSQPJKC-UHFFFAOYSA-N
LU480793,LU076555;LU076554;LU076552;LU076556;LU076553;LU076551,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,19.838,min,TZBJGXHYKVUXJN-UHFFFAOYSA-N
LU743323,LU021155;LU021151;LU021154;LU021153;LU021152;LU021156,5281576,C[C@H]1CCCC(=O)CCC/C=C/C2=CC(=CC(=C2C(=O)O1)O)O,17.846,min,MBMQEIFVQACCCH-QBODLPLBSA-N
LU278233,LU080455;LU080452;LU080451;LU080454;LU080456;LU080453,5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,17.836,min,RTIXKCRFFJGDFG-UHFFFAOYSA-N
LU485268,LU093751;LU093755;LU093756;LU093753;LU093754;LU093752,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,15.096,min,ZQSIJRDFPHDXIC-UHFFFAOYSA-N
LU329136,LU035056;LU035054;LU035051;LU035053;LU035055;LU035052,5281875,CC1(CN=C(NC1)NN=C(/C=C/C2=CC=C(C=C2)C(F)(F)F)/C=C/C3=CC=C(C=C3)C(F)(F)F)C,17.721,min,IQVNEKKDSLOHHK-FNCQTZNRSA-N
LU953981,LU090055;LU090056;LU090053;LU090054;LU090051;LU090052,5282745,CCCCCC/C=C/CCCCCCCC(=O)O,21.396,min,SECPZKHBENQXJG-BQYQJAHWSA-N
LU425123,LU039554;LU039556;LU039553;LU039552;LU039555;LU039551,5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,14.21,min,KJADKKWYZYXHBB-XBWDGYHZSA-N
LU221611,LU039256;LU039252;LU039254;LU039253;LU039251;LU039255,5354280,CCOC1=C(C=C(C=C1)/C=C/C)O,17.227,min,RADIRXJQODWKGQ-HWKANZROSA-N
LU734130,LU017852;LU017856;LU017855;LU017853;LU017851;LU017854,5362440,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,15.252,min,CBVCZFGXHXORBI-PXQQMZJSSA-N
LU441059,LU133353;LU133354;LU133352,5372405,CCNP(=S)(OC)O/C(=C/C(=O)OC(C)C)/C,17.71,min,BZNDWPRGXNILMS-VQHVLOKHSA-N
LU391181,LU128651;LU128653;LU128655;LU128656;LU128652;LU128654,5447130,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N,11.044,min,IAIWVQXQOWNYOU-FPYGCLRLSA-N
LU753019,LU121853;LU121852;LU121855;LU121851;LU121856;LU121854,5481119,CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@H]4C[C@@H](C[C@@H]4C5=CC(=CC=C5)F)N(C)[C@H](C(C)C)C(=O)O,14.675,min,ZTENZJJCFACIAK-ADWVOTLJSA-N
LU638432,LU103854;LU103853;LU103851;LU103856;LU103852;LU103855,6125184,C/C(=N\NC(=O)NC1=CC(=CC(=C1)F)F)/C2=C(C=CC=N2)C(=O)O,16.368,min,IRJQWZWMQCVOLA-DNTJNYDQSA-N
LU262211,LU031051;LU031052;LU031053;LU031054;LU031055;LU031056,6451325,C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,17.345,min,GVDRRZOORHCTAN-MJUUVYJYSA-N
LU964887,LU035352;LU035351;LU035354;LU035355;LU035356;LU035353,6603901,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCOC2=CC=C(C=C2)OCC(=O)O,19.176,min,HBBVCKCCQCQCTJ-UHFFFAOYSA-N
LU930879,LU033653;LU033655;LU033656;LU033652;LU033654;LU033651,6912870,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,21.81,min,DIOYAVUHUXAUPX-KHPPLWFESA-N
LU593229,LU057154;LU057151;LU057152;LU057155;LU057153;LU057156,7057995,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@@H](O2)C(Cl)(Cl)Cl)O)O)O,13.543,min,OJYGBLRPYBAHRT-IPQSZEQASA-N
LU980934,LU123352;LU123355;LU123354;LU123353;LU123356;LU123351,9801627,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)N=CC=C2,16.686,min,YILJWHUIUCRKEU-UHFFFAOYSA-N
LU754048,LU133856;LU133851;LU133853;LU133854;LU133852;LU133855,9824131,CC(C)[C@@H](C(=O)N[C@H]1CC2=CC=CC=C2[C@H]3CCC[C@H](N3C1=O)C(=O)O)SC(=O)C,16.862,min,FXKFFTMLFPWYFH-RDGPPVDQSA-N
LU114363,LU128055;LU128052;LU128051;LU128056;LU128053;LU128054,9831581,CCOC1=NC2=C(C=C1)NC=C(C2=O)C(=O)NCC3=CC=CC=C3,16.923,min,DGFVZQGXKQCQGK-UHFFFAOYSA-N
LU618191,LU053853;LU053851;LU053856;LU053855;LU053854;LU053852,9839190,CNCC1=CC=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3,12.411,min,XFJIYNUISLDNLP-UHFFFAOYSA-N
LU876932,LU026754;LU026752;LU026756;LU026751;LU026755;LU026753,9853583,C[C@@H]1CCC[C@@H](N1CC2=CC=C(C=C2)C[C@H](C(=O)N(C)C(C)C)NC(=O)C[C@H](C3=CC4=C(C=C3)OCO4)NS(=O)(=O)C5=CC6=C(C=C5)C=C(C=C6)OC)C,15.691,min,QGWIQIAWOCJRPI-WSCVWKGISA-N
LU724101,LU050552;LU050551;LU050555;LU050554;LU050556;LU050553,9865929,CC(C)(C1=CC=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC4=NON=C4C=C3)O,16.352,min,QYZRHDNGOVTVDB-UHFFFAOYSA-N
LU698043,LU041656;LU041651;LU041655;LU041653;LU041652;LU041654,9866250,C1COCCC1(C(=O)NO)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F,15.94,min,ZBRHTUMWSDPCMI-UHFFFAOYSA-N
LU452675,LU125953;LU125951;LU125955;LU125954;LU125956;LU125952,9869142,C1CCC(C1)(C(=O)NO)N(CCC(=O)O)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F,16.686,min,VHHGUBHZBLPTKL-UHFFFAOYSA-N
LU584783,LU062854;LU062855;LU062856;LU062852;LU062853;LU062851,9908126,CN[C@H]1CC[C@H](C2=C1C=C(C=C2)S(=O)(=O)N)C3=CC(=C(C=C3)Cl)Cl,14.654,min,HGBGXSPIBLZGHS-SJCJKPOMSA-N
LU455606,LU083655;LU083652;LU083653;LU083651;LU083654;LU083656,9926621,CC1=C(C2=CC=CC=C2N1CCCCC(=O)O)C3=CN=CC=C3,14.642,min,MYDPDVXVDQMNLD-UHFFFAOYSA-N
LU842224,LU137253;LU137254;LU137251;LU137255;LU137256;LU137252,9934458,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC(=C(C=C3)C(F)(F)F)F)C)OCC(=O)O,20.116,min,HWVNEWGKWRGSRK-UHFFFAOYSA-N
LU664777,LU018952;LU018955;LU018956;LU018953;LU018951;LU018954,9951932,CC1=NC=C(C=N1)[C@@H](CCCCCCC2=NC3=C(CCCN3)C=C2)CC(=O)O,13.608,min,NJDBZBVQIMZWPP-SFHVURJKSA-N
LU457372,LU036153;LU036155;LU036152;LU036154;LU036151;LU036156,9955578,C[C@H](C(=O)O)OC1=CC(=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC4=C(C=C3)OCO4)F,16.733,min,CNIGFESSDPOCKS-CYBMUJFWSA-N
LU678173,LU100355;LU100356;LU100352;LU100353;LU100354;LU100351,9981849,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)NS(=O)(=O)C3=CC=CC4=C3N=CC=C4,17.482,min,VYUUPUMKBLIKJV-NRFANRHFSA-N
LU786158,LU026654;LU026652;LU026651;LU026655;LU026653;LU026656,10134976,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=CC4=C3C=CN4CCC(=O)O,18.689,min,OMSPUVWUIHNYCS-UHFFFAOYSA-N
LU392805,LU068951;LU068955;LU068954;LU068952;LU068953;LU068956,10145345,CC[C@@H]1C[C@@H](C2=C(N1C(=O)OC(C)C)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)C,19.739,min,TUPKOWFPVAXQFP-OFNKIYASSA-N
LU498636,LU063152;LU063153;LU063156;LU063151;LU063154;LU063155,10201497,COC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3C(=C2C#N)NCC4=CC=CC=C4,16.904,min,FFHQNQNMELQOEF-UHFFFAOYSA-N
LU881984,LU136551;LU136553;LU136555;LU136554;LU136552;LU136556,10255083,CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,13.263,min,DGQLVPJVXFOQEV-JNVSTXMASA-N
LU537878,LU098554;LU098553;LU098555;LU098551;LU098556;LU098552,10432339,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,14.467,min,XEANIURBPHCHMG-SWLSCSKDSA-N
LU641089,LU048355;LU048352;LU048356;LU048353;LU048351;LU048354,10685477,C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,15.387,min,HVDGDHBAMCBBLR-WMLDXEAASA-N
LU542156,LU061552;LU061555;LU061553;LU061554;LU061556;LU061551,11097730,C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,19.046,min,GLWWLNJJJCTFMZ-UHFFFAOYSA-N
LU370666,LU031453;LU031454;LU031451;LU031455;LU031452;LU031456,11193251,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,18.117,min,ZGNITFSDLCMLGI-UHFFFAOYSA-N
