accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type
UT187909,UT001030;UT002502;UT001767,134756061,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,23.65,min,OQJXXHSQJJIDBN-QIPJBBGZSA-N,[M+CH3COO]-
UT848145,UT002906;UT002178;UT001438,134756672,CCCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,35.23,min,OVZSKAHQJGVGGL-JYQPGMKLSA-N,[M-H]-
UT244850,UT002168;UT002896;UT001428,134756860,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC,37.97,min,OXSYLAKUJGJRGC-PBMCJBRHSA-N,[M-H]-
UT146548,UT001995;UT001254;UT002726,134756891,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,20.36,min,OYCMFOXJRHYXHL-HDSNJYMDSA-N,[M-H]-
UT230030,UT001832;UT002564;UT001093,134756974,CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.64,min,OYUDYTIZCLNYHF-NEUKSRIFSA-N,[M+CH3COO]-
UT912723,UT002143;UT002872;UT001403,134756999,CCCCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.64,min,OYZJPILFCCHSQR-UNVMLCDQSA-N,[M-H]-
UT231453,UT002748;UT001278;UT002020,134757653,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CC/C=C/CCCCCCCCC)O,42.89,min,PENYJGUXTJATDH-FKOSZORSSA-N,[M+CH3COO]-
UT164018,UT002536;UT001066;UT001803;UT002797;UT002069;UT001328,134757696,CCCCCCCCCCCCCCCC(=O)OC(CO/C=C/CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,30.45,min,PEWXKAOBUSBJLD-LVYIWIAJSA-N,[M+CH3COO]-
UT486365,UT002133;UT001888;UT001393;UT002621;UT001149;UT002862,134758124,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,29.0,min,PITVJCPCBXGCHJ-MXQGKLILSA-N,[M-H]-
UT657036,UT001120;UT001858;UT002590,134758273,CCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,13.86,min,PKKFLKWXJRZTFJ-YZIPONAMSA-N,[M-H]-
UT758639,UT001751;UT002761;UT001015;UT002033;UT001292;UT002487,134759603,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,19.6,min,PWJTWIQVMHNOLN-WGPKDLKGSA-N,[M+CH3COO]-
UT517697,UT001419;UT002159;UT002887,134759606,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,40.07,min,PWKATOOFMDDUBO-SGMJUNKUSA-N,[M-H]-
UT025162,UT001922;UT001180;UT002654,134759926,CCCCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,39.63,min,PZJZEOZHLWBYFI-MHNSSQRMSA-N,[M-H]-
UT757245,UT002484;UT001012;UT001748,134760016,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCC,18.57,min,QAFBBWZLSNOQGW-OHYPFYFLSA-N,[M+CH3COO]-
UT681335,UT002640;UT001907;UT001417;UT001167;UT002157;UT002641;UT001908;UT002885;UT001166,134760121,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,32.81,min,QBAQUPWJTLVJBD-CZAAGYDRSA-N,[M-H]-
UT215605,UT001874;UT001136;UT002607;UT001386;UT002855;UT002126,134760218,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,18.46,min,QBVUKWXEFSHJOQ-MOYSMJPMSA-N,[M-H]-
UT072442,UT001211;UT001953;UT002685,134760221,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,7.64,min,QBXWEUHSBYVVIQ-XKMJRSRDSA-N,[M-H]-
UT849272,UT001902;UT002876;UT001407;UT002147;UT001161;UT002635,134760384,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,22.41,min,QDRJMAHGAQYRIN-PKKQLAOCSA-N,[M-H]-
UT804764,UT002600;UT002850;UT001129;UT001867;UT002122;UT001381,134760407,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,32.04,min,QDYAMUDPRJZWQB-BPSDUUPOSA-N,[M-H]-
UT116848,UT001783;UT001046;UT002516,134760549,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,21.64,min,QFBBGGXUDNWUMX-NBFUFYKZSA-N,[M+CH3COO]-
UT431075,UT001145;UT001883;UT002616,134760783,CCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.09,min,QHBRBPVFJNFNGF-CMKTUIRZSA-N,[M-H]-
UT468340,UT001510;UT002730;UT001258;UT002249;UT001999,134760890,CCCCCCCCCCCCCCC[C@@H]([C@@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC)O,23.04,min,QHZIGNLCLJPLCU-AMAPPZPBSA-N,[M+CH3COO]-
UT047118,UT001068;UT001805;UT002538,134760912,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.05,min,QICWUUGBNFIZAZ-OUHBEAGRSA-N,[M+CH3COO]-
UT958732,UT002922;UT001454,134761081,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COCCC/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCCN,44.03,min,QJORDLMKMATKBL-WANSBIPISA-N,[M-H]-
UT349370,UT002526;UT001057;UT001793,134761165,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,38.05,min,QKEFIMCGHFOKRT-YJKCNMNRSA-N,[M+CH3COO]-
UT032569,UT002053;UT001312;UT001043;UT002781;UT001780,134761255,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,34.32,min,QLAPQVPZKNRKSF-ZUOCNPMVSA-N,[M+CH3COO]-
UT511331,UT002576;UT001845;UT002831;UT002102;UT001362;UT001107,134761276,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,15.11,min,QLFZCNOCZYRVAU-JPOVHVJASA-N,[M-H]-
UT473678,UT002495;UT001023;UT001760;UT002769;UT001300;UT002041,134761553,CCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,17.66,min,QNRBHVUJSHOYGI-BRMDCIMDSA-N,[M+CH3COO]-
UT838751,UT002505;UT001033;UT001770,134761583,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,17.68,min,QNXFYUSBFXCOSM-ZXKFMESCSA-N,[M+CH3COO]-
UT309201,UT002032;UT002760;UT001291;UT002486;UT001014;UT001750,134761736,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,25.19,min,QPHGOXQEXDWRIB-YCNYHXFESA-N,[M+CH3COO]-
UT333413,UT002573;UT001104;UT001842,134761958,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,33.96,min,QRLWPEYQYHTNGC-HYOGKJQXSA-N,[M-H]-
UT541450,UT002498;UT001763;UT002771;UT002043;UT001026;UT001302,134762022,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,12.03,min,QSBABJGBCMSZOL-RNVRRVRJSA-N,[M+CH3COO]-
UT520266,UT002881;UT002153;UT001413,134762187,CCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,26.32,min,QTIWXGKYYKPQFH-FKQGHMTJSA-N,[M-H]-
UT704773,UT001406;UT001160;UT002146;UT002875;UT002634;UT001901,134762262,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,25.56,min,QUEBLWWLERMNAP-RYYWRRNASA-N,[M-H]-
UT256628,UT001470;UT002938;UT001216;UT001958;UT002210;UT002690,134762367,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,6.21,min,QVDNNCVPBKNHNS-XPMHQQHXSA-N,[M-H]-
UT040105,UT002691;UT001217;UT001959,134762397,CCCCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,7.04,min,QVNMBAKBHHJIRP-GKYWKYGOSA-N,[M-H]-
UT379658,UT001156;UT001897;UT001396;UT002865;UT002136;UT002630,134762795,CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,10.75,min,QYRBWBWQALDZGP-YARNEYDXSA-N,[M-H]-
UT577519,UT002633;UT001159;UT001401;UT002141;UT001900;UT002870,134763077,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.57,min,RBDNSJMXMWTPCS-GZSOIYOPSA-N,[M-H]-
UT341419,UT001839;UT002098;UT001101;UT002570;UT002827;UT001358,134763376,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,26.55,min,RECBGBLFDMTQRS-SGEDCAFJSA-N,[M-H]-
UT322934,UT001431;UT002899;UT002171,134763422,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(CO/C=C/C/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCCN,36.24,min,REJQSLUNBGQJLW-KHJLVCBXSA-N,[M-H]-
UT253664,UT001184;UT001926;UT002657;UT001183;UT001925;UT002658,134763595,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,34.73,min,RFXWTAVLHHOPPS-JSCMVKKRSA-N,[M-H]-
UT153004,UT002931;UT002203;UT002676;UT001463;UT001203;UT002677;UT001944;UT001945;UT001202,134763609,CCCCCCCCCCCCCCCC/C=C/OC(CO)COP(=O)(O)OCCN,4.58,min,RGAPGIRIYHJSJY-HTXNQAPBSA-N,[M-H]-
UT266487,UT002970;UT002244;UT001505,134763670,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCC(C(=O)O)N,51.32,min,RGMUYILZSPVWSQ-FPODKLOTSA-N,[M-H]-
UT051245,UT002018,134763895,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CC/C=C/CCCCCCCCC)O,28.75,min,RIQUZAZTFMJZDT-IOZXCLFOSA-N,[M+CH3COO]-
UT427397,UT002745;UT002016;UT001275,134764080,CCCCCCCCCCCCCCCCCCC/C=C\CCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CCCCCCCCCCCCC)O,41.5,min,RKEMFFRZTRUUOF-UQSBNWTPSA-N,[M+CH3COO]-
UT686014,UT001755;UT002491;UT002037;UT002765;UT001296;UT001019,134764084,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,14.47,min,RKFHFBWDNSYADY-SNIIIARXSA-N,[M+CH3COO]-
UT867817,UT001410;UT002150;UT002637;UT001904;UT002879;UT001163,134764153,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,27.27,min,RKVZUTPSIGLURV-BLAGHTKOSA-N,[M-H]-
UT243767,UT002061;UT002789;UT001320,134764476,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,46.2,min,RNTSLIRAJXVPLB-ZSWXBHCYSA-N,[M+CH3COO]-
UT615799,UT001162;UT002877;UT001408;UT001903;UT002636;UT002148,134764671,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,17.93,min,RPMVRPOBBVLOLS-HAQSCEBBSA-N,[M-H]-
UT321641,UT002746;UT002980;UT002255;UT002017;UT001516;UT001276,134765663,CCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CC/C=C/CCCCCCCCC)O,13.46,min,RYPRHPLEPBYJJE-SFDSNHFWSA-N,[M+CH3COO]-
UT301775,UT001402;UT002142;UT002871,134765679,CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN,12.69,min,RYRYLVYZMTURGB-RIJNFFOPSA-N,[M-H]-
UT522080,UT002161;UT002889;UT002644;UT001421;UT001911;UT001170,134765813,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,30.57,min,RZZGAMUARHRLJN-ZOWVHDLQSA-N,[M-H]-
UT141082,UT002686;UT001954;UT001212,134766187,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,10.31,min,SDJOKCPHTLSGSK-RRIMUHHXSA-N,[M-H]-
UT516912,UT002603;UT001132;UT002853;UT001384;UT001870,134766221,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,19.76,min,SDQYMWWODQDLBO-XBCPOCNBSA-N,[M-H]-
UT175707,UT002679;UT001205;UT001947,134766611,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,15.51,min,SHHLVVJXLWXVNI-BAOXYHDDSA-N,[M-H]-
UT034378,UT001940;UT002199;UT002927;UT002672;UT001459;UT001198,134767365,CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,1.87,min,SOFGMCJQWLTKCE-ZKWNWVNESA-N,[M-H]-
UT638403,UT002494;UT001022;UT001759,134767444,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCC,12.46,min,SOUQZYYFGDCZOX-UKDOXLPISA-N,[M+CH3COO]-
UT839557,UT002719;UT001988;UT001247,134767492,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,18.96,min,SPHVTAIQBHDJQC-WRDNLCFKSA-N,[M-H]-
UT074645,UT001380;UT002849;UT002121,134768112,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCCCC,38.2,min,SUKSMPBISVBNOS-SDJUKWJGSA-N,[M-H]-
UT440924,UT002791;UT002063;UT001788;UT001051;UT002521;UT001322,134768487,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,15.95,min,SXQSZXLPXRGKHG-SUMKQPSKSA-N,[M+CH3COO]-
UT170089,UT001272;UT002013;UT002743,134768520,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CCCCCCCCCCCCC)O,46.39,min,SXZWBNWTCVLZJN-ZIHSGIAZSA-N,[M+CH3COO]-
UT821705,UT001849;UT001111;UT002836;UT002580;UT001367;UT002108,134768745,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,12.55,min,TUAWQIYXFSBSNQ-RQDZWXAXSA-N,[M-H]-
UT884628,UT001461;UT002674;UT001200;UT001942;UT002929;UT002201,134768957,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,1.77,min,TWBVHOYVCUOMJY-KUBAVDMBSA-N,[M-H]-
UT509029,UT002587,134769312,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,23.43,min,TZKBOGGOMRCSLO-RDCLIOPDSA-N,[M-H]-
UT627761,UT002933;UT001465;UT002205,134769394,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,14.16,min,UAEIOGMLUFANFU-WRDNLCFKSA-N,[M-H]-
UT586896,UT001398;UT002867;UT002138,134769538,CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,16.04,min,UBLNXNRMLGUFLE-SENCJFLLSA-N,[M-H]-
UT047051,UT001277;UT002019;UT002747,134769680,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CC/C=C/CCCCCCCCC)O,38.17,min,UCLWWTCDZKLHGY-HHQXBTLRSA-N,[M+CH3COO]-
UT777242,UT002735;UT002004;UT001263,134769981,CCCCCCCCCCCCCCCCCCC/C=C\CCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](CCCCCCCCCCCCCCC)O,43.87,min,UFBQIFQQHQOQTC-AKCDXHNVSA-N,[M+CH3COO]-
UT446924,UT002139;UT002868;UT001399,134770086,CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,14.56,min,UFXLSRZZVFZURD-YECZQSHBSA-N,[M-H]-
