accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
PR074155,PR307848;PR308826;PR307853;PR307819;PR307839;PR307809;PR307829;PR307834;PR307857;PR307814;PR307824;PR307804;PR307844,4481797,COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O,4.955217,min,BMLIIPOXVWESJG-UHFFFAOYSA-N
PR218139,PR308916,4483255,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,6.99,min,GQPGGSOQFNPVJI-UHFFFAOYSA-N
PR866700,PR305357;PR305355;PR305359;PR305351;PR305347;PR305341;PR308680;PR305354;PR305340;PR305343;PR305345;PR305349,4483443,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)O)C)O)C,5.936983,min,UZIOUZHBUYLDHW-UHFFFAOYSA-N
PR105515,PR305352;PR305344;PR305350;PR305342;PR305353;PR305339;PR305346;PR308672;PR305358;PR305348;PR305356,4483443,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)O)C)O)C,5.936983,min,UZIOUZHBUYLDHW-UHFFFAOYSA-N
PR569655,PR307706;PR307741;PR307720;PR307711;PR308457;PR307725;PR308468;PR307730;PR308448;PR308464;PR308482;PR308695;PR307715;PR307733;PR307693;PR307737;PR308487;PR307698;PR308443;PR308438;PR308474;PR307702,4483645,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,7.13,min,KYWSCMDFVARMPN-UHFFFAOYSA-N
PR925586,PR307729;PR308463;PR307710;PR307705;PR307732;PR308452;PR308461;PR307701;PR307692;PR308486;PR308692;PR307719;PR307740;PR307736;PR308447;PR308478;PR308456;PR307724;PR307697;PR308467;PR308481;PR308437;PR308473;PR307714;PR308442,4483645,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,7.13,min,KYWSCMDFVARMPN-UHFFFAOYSA-N
PR637789,PR308484;PR308434;PR308470;PR308701;PR308454;PR308440,4483646,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3CCC4(C(C3(C)C)CCC5(C4C=CC6=C7CC(CCC7(C(CC65C)O)CO)(C)C)C)C)COC8C(C(C(C(O8)CO)O)O)O)O)O)O,6.299417,min,PYJMYPPFWASOJX-UHFFFAOYSA-N
PR012054,PR308465;PR308475;PR308433;PR308469;PR308479;PR308458;PR308453;PR308444;PR308449;PR308462;PR308483;PR308698;PR308439,4483646,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3CCC4(C(C3(C)C)CCC5(C4C=CC6=C7CC(CCC7(C(CC65C)O)CO)(C)C)C)C)COC8C(C(C(C(O8)CO)O)O)O)O)O)O,6.299417,min,PYJMYPPFWASOJX-UHFFFAOYSA-N
PR904833,PR309375,4484225,C1=CC(=C(C=C1C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O)O)O,2.67,min,WQSDYZZEIBAPIN-UHFFFAOYSA-N
PR921180,PR309177,4486984,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC5C(C(C(C(O5)CO)O)O)O)OC,4.4,min,WEKCEGQSIIQPAQ-UHFFFAOYSA-N
PR952781,PR309193,4490284,CC1CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O,3.97,min,DSXFHNSGLYXPNG-UHFFFAOYSA-N
PR243265,PR309055,4596190,C1=CC=C(C(=C1)C(=O)O)OC2C(C(C(C(O2)CO)O)O)O,3.02,min,TZPBMNKOLMSJPF-UHFFFAOYSA-N
PR974029,PR308283;PR308267;PR308265;PR308273;PR308269;PR308277;PR308281;PR308850;PR308263;PR308275;PR308279;PR308285;PR308271,4604444,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CC3=CNC4=CC=CC=C43,6.19,min,FOSPCYZZRVNHJS-UHFFFAOYSA-N
PR448432,PR309053,4628122,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C(C(C(C(O2)CO)O)O)O,2.32,min,GDVRUDXLQBVIKP-UHFFFAOYSA-N
PR042564,PR309004;PR309003,4628123,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O,3.38,min,XRKBRPFTFKKHEF-UHFFFAOYSA-N
PR418561,PR309020,4635494,COC1=C(C=CC(=C1)C=CC(=O)OC2C(CC(CC2O)(C(=O)O)O)O)O,3.74,min,VTMFDSJJVNQXLT-UHFFFAOYSA-N
PR253759,PR306491;PR306529;PR306534;PR306510;PR309297;PR306544;PR306505;PR306500;PR306519;PR306524;PR306539,4636593,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O,3.53,min,HGUVPEBGCAVWID-UHFFFAOYSA-N
PR585082,PR309416,4961358,C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O,2.8,min,ILRCGYURZSFMEG-UHFFFAOYSA-N
PR742443,PR308974,4979367,CC1C2C(CC3C2(CCC4C3CC=C5C4(C(CC(C5)O)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)C)O)O)O)C)C)OC1(CCC(C)COC8C(C(C(C(O8)CO)O)O)O)O,4.47,min,HWYCRLFVQVFKPD-UHFFFAOYSA-N
PR176547,PR308973,4979367,CC1C2C(CC3C2(CCC4C3CC=C5C4(C(CC(C5)O)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)C)O)O)O)C)C)OC1(CCC(C)COC8C(C(C(C(O8)CO)O)O)O)O,4.47,min,HWYCRLFVQVFKPD-UHFFFAOYSA-N
PR392371,PR305891;PR305852;PR305878;PR305903;PR305896;PR308837;PR305865;PR305916;PR305885;PR305845;PR305859;PR305910;PR305871,4999763,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,2.72,min,SLCKJKWFULXZBD-UHFFFAOYSA-O
PR514729,PR309372,5015264,C=CC1C2CC3C4=C(CCN3C(=O)C2=COC1OC5C(C(C(C(O5)CO)O)O)O)C6=CC=CC=C6N4,5.58,min,LBRPLJCNRZUXLS-UHFFFAOYSA-N
PR990668,PR309371,5015264,C=CC1C2CC3C4=C(CCN3C(=O)C2=COC1OC5C(C(C(C(O5)CO)O)O)O)C6=CC=CC=C6N4,5.58,min,LBRPLJCNRZUXLS-UHFFFAOYSA-N
PR390952,PR309407,5056755,C1=CC(=CC=C1CC(C(=O)O)NC(=O)CCC(C(=O)O)N)O,2.36,min,VVLXCWVSSLFQDS-UHFFFAOYSA-N
PR920398,PR308811;PR305914;PR305875;PR305863;PR305882;PR305920;PR305856;PR305907;PR305869;PR305900;PR305849,5080434,C1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O,4.84605,min,NLGUKXQDDTZCDG-UHFFFAOYSA-N
PR440108,PR305855;PR305906;PR305888;PR305848;PR305899;PR305874;PR308810;PR305862;PR305913;PR305868;PR305881;PR305894;PR305919,5080434,C1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O,4.84605,min,NLGUKXQDDTZCDG-UHFFFAOYSA-N
PR779620,PR308360;PR308389;PR308928;PR308370;PR308380;PR308336;PR308352;PR308340;PR308346,5087640,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,7.11665,min,PTDAHAWQAGSZDD-UHFFFAOYSA-N
PR493214,PR308365;PR308357;PR308345;PR308369;PR308388;PR308359;PR308375;PR308351;PR308339;PR308927;PR308384;PR308379;PR308335,5087640,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,7.11665,min,PTDAHAWQAGSZDD-UHFFFAOYSA-N
PR265112,PR308912,5087641,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.83,min,BQPYEFAVIPEQIK-UHFFFAOYSA-N
PR122390,PR305957;PR305950;PR305985;PR305943;PR306006;PR305936;PR305971;PR305992;PR305999;PR305929;PR305978;PR305964,5118250,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O,7.453033,min,HMUJXQRRKBLVOO-UHFFFAOYSA-N
PR923973,PR309312,5153580,C1=C(C=C(C(=C1O)O)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O,3.64,min,KJXSIXMJHKAJOD-UHFFFAOYSA-N
PR785247,PR308120;PR308102;PR308101;PR308117;PR308106;PR308104;PR308119;PR308108;PR308113;PR308109;PR308111;PR308115,5165230,CC(C)C(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,5.59285,min,AZEGJHGXTSUPPG-UHFFFAOYSA-N
PR645795,PR309115,5182942,CCCCCC(=O)C=CC(=O)O,6.61,min,QHYBPAALYZNWPK-UHFFFAOYSA-N
PR963561,PR309405,5199636,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CC(=O)O,4.35,min,OVEAWSPZRGBTSS-UHFFFAOYSA-N
PR727931,PR306498;PR306503;PR306522;PR306532;PR306527;PR306513;PR306537;PR306517;PR309221;PR306508;PR306494;PR306547;PR306542,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5.37,min,REFJWTPEDVJJIY-UHFFFAOYSA-N
PR514890,PR305642;PR305661;PR305688;PR305637;PR305652;PR305684;PR305665;PR305647;PR305656;PR305680;PR309428;PR305670;PR305675,5280373,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,7.61,min,WUADCCWRTIWANL-UHFFFAOYSA-N
PR430731,PR306528;PR306509;PR306518;PR306514;PR306538;PR306495;PR306533;PR306543;PR306548;PR309182;PR306504;PR306499;PR306523,5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,6.67,min,HKQYGTCOTHHOMP-UHFFFAOYSA-N
PR930946,PR305756;PR305736;PR305770;PR305702;PR309269;PR305695;PR305763;PR305716;PR305743;PR305723;PR305709;PR308786;PR305750;PR305729,5280442,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,5.61,min,DANYIYRPLHHOCZ-UHFFFAOYSA-N
PR723254,PR306635;PR306621;PR306625;PR306645;PR306660;PR306630;PR306670;PR306650;PR306655;PR309268;PR306665;PR306640;PR306675,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,5.89,min,KZNIFHPLKGYRTM-UHFFFAOYSA-N
PR389036,PR305858;PR305870;PR305909;PR305884;PR305890;PR305902;PR305851;PR305864;PR305877;PR305895;PR305922;PR305915,5280445,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,6.02435,min,IQPNAANSBPBGFQ-UHFFFAOYSA-N
PR670920,PR306878;PR306858;PR306883;PR306853;PR309347;PR306887;PR306834;PR306868;PR306838;PR306848;PR306863;PR306873;PR306843;PR309348,5280460,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,3.7,min,RODXRVNMMDRFIK-UHFFFAOYSA-N
PR995013,PR306747;PR306761;PR309356;PR306802;PR306726;PR306788;PR306768;PR306740;PR306781;PR306733;PR306795;PR306754,5280569,C1=CC(=C(C2=C1C=CC(=O)O2)O)O,3.638,min,ATEFPOUAMCWAQS-UHFFFAOYSA-N
PR331596,PR306040;PR306075;PR306022;PR306057;PR309437;PR306052;PR306046;PR306034;PR306010;PR306069;PR306016;PR309273;PR306063;PR306028,5280704,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,4.2,min,KMOUJOKENFFTPU-QNDFHXLGSA-N
PR953206,PR305795;PR305777;PR305802;PR305814;PR305826;PR305789;PR305839;PR305808;PR305833;PR305844;PR305819;PR305784;PR309220,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,5.995067,min,IYRMWMYZSQPJKC-UHFFFAOYSA-N
PR178144,PR304882;PR305224;PR305221;PR304876;PR305227;PR304888;PR305228;PR305225;PR305229;PR305231;PR304874;PR304886;PR304884;PR305223;PR304878;PR305226;PR304890;PR304880;PR308856;PR305232;PR304872;PR305230;PR305222;PR304892,5280953,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,4.07435,min,BXNJHAXVSOCGBA-UHFFFAOYSA-N
PR059127,PR305516;PR305469;PR305458;PR305489;PR305522;PR305495;PR305476;PR305464;PR305502;PR305509;PR305451;PR305483,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,5.922117,min,TZBJGXHYKVUXJN-UHFFFAOYSA-N
PR107256,PR305181;PR305177;PR304977;PR305159;PR304985;PR305156;PR305161;PR308852;PR304983;PR305172;PR304967;PR305170;PR304979;PR304963;PR305179;PR304981;PR304969;PR304975;PR305167;PR305175;PR304973;PR304965;PR305164;PR304971,5281404,CC1=NC=CC2=C1NC3=CC=CC=C23,3.68895,min,PSFDQSOCUJVVGF-UHFFFAOYSA-N
PR804372,PR306810;PR306828;PR309355;PR306826;PR306806;PR306816;PR306812;PR306808;PR306820;PR306824;PR306814;PR306822;PR306818,5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O,2.866383,min,ILEDWLMCKZNDJK-UHFFFAOYSA-N
PR849652,PR309354,5281426,C1=CC(=CC2=C1C=CC(=O)O2)O,3.64,min,ORHBXUUXSCNDEV-UHFFFAOYSA-N
PR543528,PR307470;PR307472;PR307469;PR307467;PR307468;PR307465;PR307462;PR307464;PR308785;PR307471;PR307463;PR307466,5281605,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O)O)O,6.37,min,FXNFHKRTJBSTCS-UHFFFAOYSA-N
PR271807,PR307104;PR307107;PR307112;PR307115;PR307094;PR309436;PR307101;PR307099;PR307118;PR307124;PR307110;PR307121;PR307097,5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,7.375134,min,RTIXKCRFFJGDFG-UHFFFAOYSA-N
PR980419,PR309270,5281612,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,6.78,min,MBNGWHIJMBWFHU-UHFFFAOYSA-N
PR512931,PR305510;PR305465;PR305477;PR309223;PR305452;PR305459;PR305523;PR305470;PR305484;PR305490;PR305517;PR305496;PR305503,5281654,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,6.14,min,IZQSVPBOUDKVDZ-UHFFFAOYSA-N
PR825424,PR306465;PR309222;PR306450;PR306440;PR306435;PR306470;PR306480;PR306485;PR306460;PR306475;PR306455;PR309431;PR306445;PR306490,5281666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,5.96,min,SQFSKOYWJBQGKQ-UHFFFAOYSA-N
PR133467,PR305584;PR305619;PR305626;PR305607;PR305571;PR305602;PR305596,5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,4.661467,min,IKMDFBPHZNJCSN-UHFFFAOYSA-N
PR341520,PR307452;PR307455;PR307450;PR307446;PR308792;PR307454;PR307449;PR307448;PR307453;PR307451;PR307445;PR307447;PR307444,5281703,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O,7.2774,min,XLTFNNCXVBYBSX-UHFFFAOYSA-N
PR897795,PR309181;PR306298;PR309180;PR306311;PR306284;PR306352;PR306305;PR306331;PR306338;PR306291;PR306359;PR306324;PR306318;PR306345,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,5.16,min,ZQSIJRDFPHDXIC-UHFFFAOYSA-N
PR120438,PR309033,5281789,CC(=CCC1=C(C=CC(=C1O)C2=COC3=CC(=CC(=C3C2=O)O)O)O)C,6.29,min,KCUZCRLRQVRBBV-UHFFFAOYSA-N
PR210363,PR307559;PR307553;PR307523;PR307547;PR307564;PR307569;PR307581;PR307535;PR307587;PR307529;PR307541;PR307575,5281811,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,5.961267,min,OBBCRPUNCUPUOS-UHFFFAOYSA-N
PR562061,PR309032,5281814,CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O)C,6.8,min,KIMDVVKVNNSHGZ-UHFFFAOYSA-N
PR000660,PR309224,5282154,COC1=CC(=CC(=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,5.37,min,CFYMYCCYMJIYAB-UHFFFAOYSA-N
PR607227,PR305563;PR305588;PR305582;PR305631;PR305617;PR305569;PR305612;PR305624;PR305606;PR305594;PR305600;PR305576,5291488,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,4.068067,min,PEFNSGRTCBGNAN-UHFFFAOYSA-N
PR269153,PR306414;PR306363;PR306381;PR306387;PR306375;PR306426;PR306403;PR306369;PR306392;PR306420;PR309250;PR306409;PR306397,5293655,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,3.86,min,IKGXIBQEEMLURG-UHFFFAOYSA-N
PR614925,PR309380,5315459,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,6.08,min,IWEIJEPIYMAGTH-UHFFFAOYSA-N
PR569620,PR306423;PR306384;PR306400;PR306417;PR306406;PR306372;PR306378;PR306366;PR306429;PR309439,5317385,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,5.268017,min,MLWDGPFGTFOLRJ-CUVHLRMHSA-N
PR303798,PR306422;PR308787;PR306411;PR306365;PR306383;PR306389;PR306377;PR306405;PR306371;PR306394;PR306416;PR306428;PR306399,5317385,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,5.268017,min,MLWDGPFGTFOLRJ-CUVHLRMHSA-N
PR045058,PR309031,5317478,CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)OC)O)C,8.02,min,JQNSUDIGIIGIOL-UHFFFAOYSA-N
PR319051,PR309183,5317750,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,5.31,min,DXYUAIFZCFRPTH-UHFFFAOYSA-N
PR858082,PR309035,5317756,CC(=CCC1=C(C=C2C(=C1OC)C=C(C(=O)O2)C3=C(C=C(C=C3)O)O)O)C,8.55,min,NZYSZZDSYIBYLC-UHFFFAOYSA-N
PR279092,PR307441;PR307438;PR307432;PR307434;PR307443;PR307435;PR307439;PR307433;PR308801;PR307437;PR307440;PR307436;PR307442,5318565,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O,4.277633,min,HOEVRHHMDJKUMZ-UHFFFAOYSA-N
PR140052,PR307642;PR307644;PR307639;PR307649;PR308725;PR307646;PR307660;PR307652;PR307665;PR307655,5318997,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O,5.426533,min,TZJALUIVHRYQQB-XLRXWWTNSA-N
PR267485,PR305062;PR305067;PR305058;PR305074;PR305042;PR305054;PR305083;PR305087;PR308853;PR305050;PR305078;PR305046,5324325,CCC1=NC=CC2=C1NC3=CC=CC=C23,3.9979,min,YTQRHYCHEIXUIU-UHFFFAOYSA-N
PR253972,PR306850;PR309349;PR306845;PR306831;PR306885;PR306880;PR306870;PR306865;PR306875;PR306836;PR306840;PR306855;PR306860,5351506,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,2.87,min,XHCADAYNFIFUHF-UHFFFAOYSA-N
PR707897,PR305610;PR305629;PR305592;PR305604;PR309261;PR305586;PR305598;PR305622;PR305615;PR305561;PR305580;PR305567;PR305574;PR309435,5351997,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,3.24,min,PEFASEPMJYRQBW-UHFFFAOYSA-N
PR596754,PR306266;PR309440;PR306212;PR306272;PR306224;PR306230;PR306248;PR306260;PR306236;PR306218;PR306242;PR306254;PR306278,5353588,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,4.4096,min,GZSOSUNBTXMUFQ-UHFFFAOYSA-N
PR226286,PR305671;PR305662;PR305643;PR305681;PR305666;PR305638;PR305653;PR309228;PR305685;PR305648;PR305657;PR305633;PR305676,5353915,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,4.3614,min,OXGUCUVFOIWWQJ-UHFFFAOYSA-N
PR046990,PR306552;PR306576;PR306570;PR306588;PR306582;PR306564;PR306558;PR308753;PR306604,5358913,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O,5.755017,min,LFEUICHQZGNOHD-UHFFFAOYSA-N
PR147861,PR306587;PR306598;PR306581;PR306614;PR308752;PR306551;PR306563;PR306609;PR306575;PR306603;PR306557;PR306593;PR306569,5358913,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O,5.755017,min,LFEUICHQZGNOHD-UHFFFAOYSA-N
PR231515,PR306258;PR306246;PR306222;PR306240;PR306270;PR306234;PR306264;PR306216;PR306252;PR306276;PR306210;PR306228,5378180,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,3.964417,min,SGEWCQFRYRRZDC-UHFFFAOYSA-N
PR505467,PR309276,5378562,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,4.28,min,WKUHPOMCLBLCOV-UHFFFAOYSA-N
PR114889,PR306535;PR306520;PR306451;PR306461;PR309229;PR306545;PR306431;PR306466;PR306481;PR306530;PR306446;PR306476;PR306501;PR306441;PR306540;PR306486;PR306492;PR306515;PR306511;PR306471;PR306496;PR306456;PR306525;PR306436;PR306506;PR309230,5378597,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,3.986217,min,OVSQVDMCBVZWGM-UHFFFAOYSA-N
PR382321,PR309272,5380905,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O,4.91,min,ZSPZNFOLWQEVQJ-UHFFFAOYSA-N
PR741669,PR305786;PR305797;PR305841;PR305828;PR305816;PR305821;PR305772;PR305804;PR305779;PR305810;PR305835;PR309287;PR305791,5382105,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O,3.7,min,PLAPMLGJVGLZOV-UHFFFAOYSA-N
PR408350,PR305771;PR305803;PR309429;PR305809;PR305827;PR305840;PR305796;PR305790;PR305785;PR305834;PR305820;PR305815;PR305778,5385074,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O,3.2688,min,HKEAFJYKMMKDOR-UHFFFAOYSA-N
PR471877,PR305847;PR305873;PR305861;PR305918;PR305887;PR305880;PR305898;PR305893;PR305912;PR305867;PR305854;PR305905,5459217,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,4.3424,min,RPMNUQRUHXIGHK-UHFFFAOYSA-N
PR874580,PR305486;PR309227;PR305513;PR305519;PR305461;PR305499;PR305473;PR305455;PR305492;PR305448;PR305467;PR305480;PR305506,5462193,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,4.307533,min,JPUKWEQWGBDDQB-UHFFFAOYSA-N
PR287735,PR306300;PR306333;PR306340;PR306326;PR308789;PR306313;PR306293;PR306354;PR306347;PR306286;PR306361,5480901,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O,5.199317,min,YFVGIJBUXMQFOF-UHFFFAOYSA-N
PR849169,PR306312;PR306360;PR306346;PR306306;PR306325;PR306339;PR306285;PR306299;PR306319;PR309438;PR306353;PR306292;PR306332,5480901,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O,5.199317,min,YFVGIJBUXMQFOF-UHFFFAOYSA-N
PR610790,PR306142;PR306077;PR306107;PR306125;PR306089;PR306083;PR306131;PR306119;PR306113;PR306095;PR306101;PR309242;PR306136,5486199,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,3.95,min,PUPKKEQDLNREIM-QNSQPKOQSA-N
PR529776,PR306139;PR306110;PR306098;PR306092;PR306080;PR306128;PR306116;PR306133;PR306145;PR306122;PR306104;PR306086,5835713,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,4.714167,min,SOSLMHZOJATCCP-UHFFFAOYSA-N
