accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
EA78328963,EA018514;EA018501,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,2.8,min,JNMRHUJNCSQMMB-UHFFFAOYSA-N,[M+H]+,C9H9N3O2S2
EA15806176,EA019914;EA019901,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,3.8,min,IEDVJHCEMCRBQM-UHFFFAOYSA-N,[M+H]+,C14H18N4O3
EA33854246,EA286114;EA286101,5584,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,8.7,min,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,[M+H]+,C20H26N2
EA21872925,EA064514;EA064501,5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,6.2,min,PNVNVHUZROJLTJ-UHFFFAOYSA-N,[M+H]+,C17H27NO2
EA38355527,EA261201;EA261214,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,9.5,min,UREBDLICKHMUKA-CXSFZGCWSA-N,[M+H]+,C22H29FO5
EA17847038,EA278301;EA278314,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,8.0,min,OIGNJSKKLXVSLS-VWUMJDOOSA-N,[M+H]+,C21H28O5
EA60503462,EA268214;EA268201,5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,8.3,min,QEVHRUUCFGRFIF-MDEJGZGSSA-N,[M+H]+,C33H40N2O9
EA40493007,EA070201;EA070214,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,2.6,min,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,[M+H]+,C13H17N3O
EA83169550,EA295714;EA295701,6336,CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,11.2,min,HZJKXKUJVSEEFU-UHFFFAOYSA-N,[M+H]+,C15H17ClN4
EA45910209,EA016314;EA016301,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,14.0,min,IISBACLAFKSPIT-UHFFFAOYSA-N,[M+H]+,C15H16O2
EA96871419,EA262114;EA262101,6741,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,9.2,min,VHRSUDSXCMQTMA-PJHHCJLFSA-N,[M+H]+,C22H30O5
EA51280331,EA016601;EA016614,7220,C1=CC2=NNN=C2C=C1,4.4,min,QRUDEWIWKLJBPS-UHFFFAOYSA-N,[M+H]+,C6H5N3
EA54134009,EA005201;EA005214,7464,CC(C)C1=CC=C(C=C1)N,5.2,min,LRTFPLFDLJYEKT-UHFFFAOYSA-N,[M+H]+,C9H13N
EA10209237,EA281314;EA281301,7533,C1CCC(CC1)NS(=O)(=O)O,3.6,min,HCAJEUSONLESMK-UHFFFAOYSA-N,[M+H]+,C6H13NO3S
EA86651976,EA298814;EA298801,7547,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,14.8,min,ICUTUKXCWQYESQ-UHFFFAOYSA-N,[M+H]+,C13H9Cl3N2O
EA50712084,EA064314;EA064301,8150,COCCOCCOC,3.2,min,SBZXBUIDTXKZTM-UHFFFAOYSA-N,[M+H]+,C6H14O3
EA61882120,EA065314;EA065301,8420,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,5.2,min,KVBGVZZKJNLNJU-UHFFFAOYSA-N,[M+H]+,C10H8O3S
EA37267729,EA065214;EA065201,8479,C1=CC(=CC=C1N)S(=O)(=O)O,0.9,min,HVBSAKJJOYLTQU-UHFFFAOYSA-N,[M+H]+,C6H7NO3S
EA35071060,EA016701;EA016714,8705,CC1=CC2=NNN=C2C=C1,5.8,min,LRUDIIUSNGCQKF-UHFFFAOYSA-N,[M+H]+,C7H7N3
EA72223783,EA016114;EA016101,8800,CN(C)C(=O)NC1=CC=C(C=C1)Cl,6.7,min,BMLIZLVNXIYGCK-UHFFFAOYSA-N,[M+H]+,C9H11ClN2O
EA87927417,EA099201;EA099214,9212,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2,11.0,min,LCGTWRLJTMHIQZ-UHFFFAOYSA-N,[M+H]+,C14H11N
EA34486399,EA275801;EA275814,9294,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,2.9,min,KWGRBVOPPLSCSI-WPRPVWTQSA-N,[M+H]+,C10H15NO
EA25278510,EA026614;EA026601,9411,CCC(C)N1C(=O)C(=C(NC1=O)C)Br,7.0,min,CTSLUCNDVMMDHG-UHFFFAOYSA-N,[M+H]+,C9H13BrN2O2
EA99328862,EA016001;EA016014,9502,CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,10.0,min,XKJMBINCVNINCA-UHFFFAOYSA-N,[M+H]+,C9H10Cl2N2O2
EA60989178,EA282914;EA282901,10836,C[C@@H](CC1=CC=CC=C1)NC,3.7,min,MYWUZJCMWCOHBA-VIFPVBQESA-N,[M+H]+,C10H15N
EA23166589,EA018901;EA018914,12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,8.5,min,ULGZDMOVFRHVEP-RWJQBGPGSA-N,[M+H]+,C37H67NO13
EA46273963,EA066714;EA066701,12654,CCNC1=NC(=NC(=N1)OC)NCC,4.9,min,HKAMKLBXTLTVCN-UHFFFAOYSA-N,[M+H]+,C8H15N5O
EA57811121,EA030601;EA030614,13450,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,8.5,min,IROINLKCQGIITA-UHFFFAOYSA-N,[M+H]+,C10H19N5S
EA75396496,EA013801;EA013814,13624,C1=CC=C2C(=C1)NC(=N2)N,2.7,min,JWYUFVNJZUSCSM-UHFFFAOYSA-N,[M+H]+,C7H7N3
EA46504648,EA270514;EA270501,13754,CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,9.5,min,VBLJFQYCTRKKKF-UHFFFAOYSA-N,[M+H]+,C12H21N2O4P
EA32822154,EA028701;EA028714,13878,CCNC1=NC(=NC(=N1)N)Cl,4.3,min,IVENSCMCQBJAKW-UHFFFAOYSA-N,[M+H]+,C5H8ClN5
EA83394742,EA278214;EA278201,14052,CC[C@@H](CO)NCCN[C@@H](CC)CO,9.6,min,AEUTYOVWOVBAKS-UWVGGRQHSA-N,[M+H]+,C10H24N2O2
EA93340002,EA015701;EA015714,15359,CCNC1=NC(=NC(=N1)OC)NC(C)C,5.7,min,PXWUKZGIHQRDHL-UHFFFAOYSA-N,[M+H]+,C9H17N5O
EA38175336,EA012514;EA012501,15466,CC1=NC(=NC(=N1)OC)N,1.7,min,NXFQWRWXEYTOTK-UHFFFAOYSA-N,[M+H]+,C5H8N4O
EA59238695,EA008814;EA008801,15546,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,5.2,min,WYKYKTKDBLFHCY-UHFFFAOYSA-N,[M+H]+,C10H8ClN3O
EA70907395,EA008501;EA008514,16183,C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,4.0,min,JHSPCUHPSIUQRB-UHFFFAOYSA-N,[M+H]+,C7H5Cl2NO
