accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
PR89116669,PR310471,14186901,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O)O)O)C)O)O)O)O,3.98,min,UYVBMGULWGRDQT-UHFFFAOYSA-N,[M+H]+,C33H40O19
PR01708087,PR300353;PR300333;PR300358;PR300363;PR300373;PR300348;PR300324;PR300343;PR300338;PR300328;PR300368;PR300378,14217344,CN1C[C@]2([C@@H]3C[C@@H]4[C@]5([C@H]2[C@H]1[C@H]3CO4)C6=CC=CC=C6N(C5=O)OC)C=C,4.0535,min,SSSCMFCWHWCCEH-MTYPYGCKSA-N,[M+H]+,C21H24N2O3
PR87316222,PR310765,14218027,CC(=CCC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O)C,8.11,min,CGKWSLSAYABZTL-UHFFFAOYSA-N,[M+H]+,C20H20O5
PR24835833,PR303671;PR303667;PR311172;PR303661;PR303666;PR303670;PR303660;PR303669;PR303665;PR303668;PR303663;PR303664;PR303662,14238625,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,4.1478,min,DFNXNCCYQRPZMD-UHFFFAOYSA-N,[M+H]+,C27H30O16
PR52746523,PR311036,14304554,CCC(C)C(C(=O)NC(CC(=O)O)C(=O)O)N,1.87,min,WKXVAXOSIPTXEC-UHFFFAOYSA-N,[M+H]+,C10H18N2O5
PR03010591,PR311146,14309606,C1=CC(=CC=C1CC(C(=O)O)N)OC2=C(C=CC(=C2)CC(C(=O)O)N)O,3.98,min,FWZXNPNHUWFOCM-UHFFFAOYSA-N,[M+H]+,C18H20N2O6
PR66942762,PR310481,14310763,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,4.47,min,VCCNKWWXYVWTLT-UHFFFAOYSA-N,[M+H]+,C28H32O15
PR17131199,PR310910,14310828,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)O)OC)O)O)O)O,3.72,min,XLQFMBLUUSGXQY-UHFFFAOYSA-N,[M+H]+,C22H22O11
PR13479917,PR303848;PR303872;PR303880;PR303864;PR303868;PR303876;PR303856;PR310525;PR303844;PR303840;PR303884;PR310524;PR303852;PR303860,14311149,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,2.889417,min,CCQDWIRWKWIUKK-UHFFFAOYSA-O,[M]+,C22H23O12+
PR53052969,PR310953,14325222,CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,5.14,min,LYFXRHUNCZZUTQ-UHFFFAOYSA-N,[M+H]+,C23H22O11
PR94752457,PR310949;PR310950,14332446,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,4.07,min,VUGRLRAUZWGZJP-UHFFFAOYSA-N,[M+H]+,C21H20O11
PR13442413,PR301856;PR301855;PR301857;PR301864;PR301859;PR301861;PR310407;PR301862;PR301858;PR301854;PR301863;PR301860,14407400,CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(OC(C(C3O)O)OC4C(C(COC4OC(=O)C56CCC(CC5C7=CCC8C9(CCC(C(C9CCC8(C7(CC6O)C)C)(C)CO)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C)O)O)C)O)O)O)O,5.79,min,WNGIVKPPGCCJNP-UHFFFAOYSA-N,[M+H]+,C58H94O26
