accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
LU94659324,LU099903;LU099906;LU099901;LU099902;LU099904;LU099905,3220,CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O,16.458,min,RHMXXJGYXNZAPX-UHFFFAOYSA-N,[M+H]+,C15H10O5
LU34216711,LU052105;LU052106;LU052102;LU052104;LU052103;LU052101,3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,19.676,min,RIZMRRKBZQXFOY-UHFFFAOYSA-N,[M+H]+,C9H22O4P2S4
LU31430521,LU042106;LU042104;LU042105;LU042102;LU042101;LU042103,3293,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,15.084,min,DECIPOUIJURFOJ-UHFFFAOYSA-N,[M+H]+,C14H19NO
LU52275712,LU112103;LU112106;LU112104;LU112102;LU112101;LU112105,3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,8.048,min,XUFQPHANEAPEMJ-UHFFFAOYSA-N,[M+H]+,C8H15N7O2S3
LU66034048,LU132406;LU132402;LU132401;LU132404;LU132403;LU132405,3351,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,13.929,min,BFUJHVVEMMWLHC-UHFFFAOYSA-N,[M+H]+,C20H21ClN2O4
LU91638415,LU054206;LU054201;LU054205;LU054204;LU054202;LU054203,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,13.017,min,RFHAOTPXVQNOHP-UHFFFAOYSA-N,[M+H]+,C13H12F2N6O
LU02522823,LU036705;LU036702;LU036703;LU036704;LU036706;LU036701,3371,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,17.478,min,LPEPZBJOKDYZAD-UHFFFAOYSA-N,[M+H]+,C14H10F3NO2
LU06492153,LU046705;LU046706;LU046703;LU046702;LU046704;LU046701,3478,CC1=NC=C(N=C1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,16.353,min,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,[M+H]+,C21H27N5O4S
LU61921941,LU121103;LU121102;LU121101;LU121106;LU121105;LU121104,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,17.866,min,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,[M+H]+,C23H28ClN3O5S
LU67352170,LU058803;LU058801;LU058806;LU058805;LU058802;LU058804,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,14.655,min,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[M+H]+,C21H23ClFNO2
LU71853325,LU130602;LU130605;LU130604;LU130603;LU130601;LU130606,3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,15.635,min,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,[M+H]+,C21H27ClN2O2
LU95475661,LU089504;LU089502;LU089503;LU089506;LU089501;LU089505,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,13.918,min,HOMGKSMUEGBAAB-UHFFFAOYSA-N,[M+H]+,C7H15Cl2N2O2P
LU10281411,LU067403;LU067402;LU067405;LU067406;LU067401;LU067404,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,15.455,min,BCGWQEUPMDMJNV-UHFFFAOYSA-N,[M+H]+,C19H24N2
LU62416469,LU068701;LU068703;LU068704;LU068705;LU068706,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,15.072,min,NDDAHWYSQHTHNT-UHFFFAOYSA-N,[M+H]+,C16H16ClN3O3S
LU66524367,LU103306;LU103305;LU103301;LU103303;LU103304;LU103302,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,18.541,min,CGIGDMFJXJATDK-UHFFFAOYSA-N,[M+H]+,C19H16ClNO4
LU07090542,LU078102;LU078101;LU078106;LU078104;LU078105;LU078103,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,11.252,min,QANMHLXAZMSUEX-UHFFFAOYSA-N,[M+H]+,C10H9N5O
LU68148821,LU022003;LU022002;LU022004;LU022005;LU022001;LU022006,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,13.584,min,SGUAFYQXFOLMHL-UHFFFAOYSA-N,[M+H]+,C19H24N2O3
LU35240110,LU123703;LU123706;LU123701;LU123702;LU123704;LU123705,3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,17.754,min,JCCNYMKQOSZNPW-UHFFFAOYSA-N,[M+H]+,C22H23ClN2O2
LU43386138,LU115305;LU115301;LU115306;LU115303;LU115302;LU115304,3969,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2,17.693,min,MWYHLEQJTQJHSS-UHFFFAOYSA-N,[M+H]+,C16H22N4O3
LU55875745,LU083503;LU083501;LU083506;LU083502;LU083505;LU083504,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,15.622,min,QSLMDECMDJKHMQ-UHFFFAOYSA-N,[M+H]+,C20H23N
LU23951866,LU032704;LU032702;LU032703;LU032701;LU032705;LU032706,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,19.468,min,HYYBABOKPJLUIN-UHFFFAOYSA-N,[M+H]+,C15H15NO2
LU47640877,LU051304;LU051305;LU051301;LU051302;LU051306;LU051303,4095,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,15.477,min,USSIQXCVUWKGNF-UHFFFAOYSA-N,[M+H]+,C21H27NO
LU43932107,LU102101;LU102106;LU102103;LU102105;LU102102;LU102104,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,15.198,min,QXKHYNVANLEOEG-UHFFFAOYSA-N,[M+H]+,C12H8O4
LU39143560,LU098806;LU098801;LU098805;LU098802;LU098803;LU098804,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,18.173,min,WVQBLGZPHOPPFO-UHFFFAOYSA-N,[M+H]+,C15H22ClNO2
LU23361805,LU051505;LU051506;LU051503;LU051501;LU051502;LU051504,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],6.904,min,VAOCPAMSLUNLGC-UHFFFAOYSA-N,[M+H]+,C6H9N3O3
LU20249841,LU112206;LU112205;LU112202;LU112204;LU112201;LU112203,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,3.078,min,PZRHRDRVRGEVNW-UHFFFAOYSA-N,[M+H]+,C12H9N3O
LU37576758,LU084002;LU084004;LU084006;LU084001;LU084003;LU084005,4421,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,15.216,min,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,[M+H]+,C12H12N2O3
LU97752481,LU044201;LU044205;LU044202;LU044203;LU044206;LU044204,4474,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,14.916,min,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,[M+H]+,C26H29N3O6
LU73450205,LU045506;LU045505;LU045502;LU045504;LU045503;LU045501,4528,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,13.05,min,XXPANQJNYNUNES-UHFFFAOYSA-N,[M+H]+,C16H18N2
LU20922069,LU079902;LU079904;LU079901;LU079905;LU079903;LU079906,4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,16.615,min,ADIMAYPTOBDMTL-UHFFFAOYSA-N,[M+H]+,C15H11ClN2O2
LU65430942,LU075405;LU075406;LU075404;LU075402;LU075403;LU075401,4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,18.51,min,DXGLGDHPHMLXJC-UHFFFAOYSA-N,[M+H]+,C14H12O3
LU02009871,LU085102;LU085106;LU085104;LU085105;LU085103;LU085101,4678,CC(C)(CO)C(C(=O)NCCCO)O,10.001,min,SNPLKNRPJHDVJA-UHFFFAOYSA-N,[M+H]+,C9H19NO4
LU27640413,LU050403;LU050406;LU050405;LU050404;LU050401;LU050402,4688,CN(CC#C)CC1=CC=CC=C1,8.888,min,DPWPWRLQFGFJFI-UHFFFAOYSA-N,[M+H]+,C11H13N
LU57897713,LU080003;LU080005;LU080004;LU080001;LU080002;LU080006,4754,CCOC1=CC=C(C=C1)NC(=O)C,14.216,min,CPJSUEIXXCENMM-UHFFFAOYSA-N,[M+H]+,C10H13NO2
LU70321469,LU080102;LU080103;LU080106;LU080101;LU080105;LU080104,4756,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,14.298,min,QPFYXYFORQJZEC-UHFFFAOYSA-N,[M+H]+,C11H11N5
LU74547075,LU104601;LU104604;LU104602;LU104603;LU104605;LU104606,4763,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,15.216,min,DDBREPKUVSBGFI-UHFFFAOYSA-N,[M+H]+,C12H12N2O3
LU27215479,LU017303;LU017301;LU017305;LU017304;LU017302;LU017306,4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,15.346,min,KJFMBFZCATUALV-UHFFFAOYSA-N,[M+H]+,C20H14O4
LU94632052,LU067203;LU067206,4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,20.974,min,SBNFWQZLDJGRLK-UHFFFAOYSA-N,[M+H]+,C23H26O3
LU72907988,LU017504;LU017502;LU017506;LU017505;LU017501;LU017503,4793,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,18.842,min,IOUNQDKNJZEDEP-UHFFFAOYSA-N,[M+H]+,C12H15ClNO4PS2
LU06671087,LU028902;LU028903;LU028901;LU028906;LU028904;LU028905,4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,13.642,min,HYAFETHFCAUJAY-UHFFFAOYSA-N,[M+H]+,C19H20N2O3S
LU08069602,LU016403;LU016402;LU016404;LU016405;LU016406,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,17.238,min,FSVJFNAIGNNGKK-UHFFFAOYSA-N,[M+H]+,C19H24N2O2
LU00947935,LU088701;LU088702;LU088704;LU088706;LU088705;LU088703,4928,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,14.656,min,ISEUFVQQFVOBCY-UHFFFAOYSA-N,[M+H]+,C10H19N5O
LU05480588,LU086101;LU086102;LU086106;LU086104;LU086105;LU086103,4929,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,16.441,min,AAEVYOVXGOFMJO-UHFFFAOYSA-N,[M+H]+,C10H19N5S
LU32097676,LU084206;LU084203;LU084204;LU084202;LU084201;LU084205,4937,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,17.266,min,WJNRPILHGGKWCK-UHFFFAOYSA-N,[M+H]+,C9H16ClN5
LU87611067,LU036502;LU036504;LU036501;LU036503;LU036505;LU036506,4944,CC(C)OC1=CC=CC=C1OC(=O)NC,15.176,min,ISRUGXGCCGIOQO-UHFFFAOYSA-N,[M+H]+,C11H15NO3
LU31912968,LU124802;LU124803;LU124804;LU124805;LU124801;LU124806,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,14.293,min,AQHHHDLHHXJYJD-UHFFFAOYSA-N,[M+H]+,C16H21NO2
LU28292413,LU136301;LU136305;LU136303;LU136306;LU136304;LU136302,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,13.596,min,WKSAUQYGYAYLPV-UHFFFAOYSA-N,[M+H]+,C12H13ClN4
LU75302523,LU023603;LU023601;LU023605;LU023606;LU023604;LU023602,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,14.28,min,GZUITABIAKMVPG-UHFFFAOYSA-N,[M+H]+,C28H27NO4S
LU11178160,LU041401;LU041402;LU041405;LU041406;LU041403,5039,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,7.821,min,VMXUWOKSQNHOCA-UHFFFAOYSA-N,[M+H]+,C13H22N4O3S
LU76402978,LU015804;LU015806;LU015803;LU015801;LU015805;LU015802,5053,CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,20.591,min,VEMKTZHHVJILDY-UHFFFAOYSA-N,[M+H]+,C22H26O3
LU83180096,LU089205;LU089201;LU089202;LU089204;LU089203;LU089206,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],8.082,min,PQFRTXSWDXZRRS-UHFFFAOYSA-N,[M+H]+,C6H8N4O4
LU57107190,LU085801;LU085805;LU085803;LU085806;LU085804;LU085802,5216,CCNC1=NC(=NC(=N1)Cl)NCC,15.238,min,ODCWYMIRDDJXKW-UHFFFAOYSA-N,[M+H]+,C7H12ClN5
LU60371424,LU077601;LU077603;LU077605;LU077602;LU077604;LU077606,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,5.861,min,SKIVFJLNDNKQPD-UHFFFAOYSA-N,[M+H]+,C8H10N2O3S
LU10506906,LU130905;LU130906;LU130901;LU130904;LU130902;LU130903,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,16.91,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
LU08190327,LU041202;LU041204;LU041206;LU041205;LU041203;LU041201,5338,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N,13.985,min,NHZLNPMOSADWGC-UHFFFAOYSA-N,[M+H]+,C14H12N4O2S
LU36402213,LU104705;LU104704;LU104702;LU104706;LU104703;LU104701,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,16.948,min,NCEXYHBECQHGNR-UHFFFAOYSA-N,[M+H]+,C18H14N4O5S
LU37599688,LU102406;LU102404;LU102403;LU102402;LU102401;LU102405,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,14.046,min,JNMRHUJNCSQMMB-UHFFFAOYSA-N,[M+H]+,C9H9N3O2S2
LU88384627,LU063603;LU063601;LU063606;LU063605;LU063602;LU063604,5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,12.458,min,NHUHCSRWZMLRLA-UHFFFAOYSA-N,[M+H]+,C11H13N3O3S
LU40034556,LU113506;LU113504;LU113503;LU113505;LU113502;LU113501,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,17.579,min,ONWXNHPOAGOMTG-UHFFFAOYSA-N,[M+H]+,C24H26N2O6
LU74805568,LU055705;LU055704;LU055701;LU055703;LU055706;LU055702,5383,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,15.522,min,HBPDKDSFLXWOAE-UHFFFAOYSA-N,[M+H]+,C9H16N4OS
