accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
BML0567282,BML00189;BML00161;BML00175,5052,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,7.531,min,QEVHRUUCFGRFIF-UHFFFAOYSA-N,[M+H]+,C33H40N2O9
BML8349679,BML00641,5056,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,5.399,min,LUKBXSAWLPMMSZ-UHFFFAOYSA-N,[M+H]+,C14H12O3
BML7890971,BML00720;BML00702;BML00711,5102,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,9.447,min,JUVIOZPCNVVQFO-UHFFFAOYSA-N,[M+H]+,C23H22O6
BML3218812,BML00473;BML00482;BML00491,5156,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,6.741,min,XJHDMGJURBVLLE-UHFFFAOYSA-N,[M+H]+,C15H18O3
BML6118946,BML01329;BML01315;BML01322,5199,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,6.32,min,IPQVTOJGNYVQEO-UHFFFAOYSA-N,[M+Na]+,C42H38O20
BML0960001,BML00924;BML00935;BML00913,5250,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1,8.831,min,KWVISVAMQJWJSZ-UHFFFAOYSA-N,[M+H]+,C27H43NO2
BML1594744,BML01377;BML01386,5280,CC1=CN(C(=O)NC1=O)C2CCC(O2)CO,2.628,min,XKKCQTLDIPIRQD-UHFFFAOYSA-N,[M+H]+,C10H14N2O4
BML0132550,BML00649;BML00660;BML00638,5304,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,3.361,min,QMGVPVSNSZLJIA-UHFFFAOYSA-N,[M+H]+,C21H22N2O2
BML1660594,BML01082;BML01074,5429,CN1C=NC2=C1C(=O)NC(=O)N2C,2.641,min,YAPQBXQYLJRXSA-UHFFFAOYSA-N,[M+H]+,C7H8N4O2
BML4214547,BML00918;BML00929;BML00907,5529,CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)CO,3.965,min,GOSWTRUMMSCNCW-UHFFFAOYSA-N,[M+H]+,C15H21N5O5
BML4097028,BML00348,5668,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O,4.335,min,RXPRRQLKFXBCSJ-UHFFFAOYSA-N,[M+H]+,C21H26N2O3
BML2936227,BML00911;BML00922,5673,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,6.557,min,DDNCQMVWWZOMLN-UHFFFAOYSA-N,[M+H]+,C22H26N2O2
BML5825779,BML01012;BML01020,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,7.353,min,JYGXADMDTFJGBT-VWUMJDOOSA-N,[M+H]+,C21H30O5
BML0639211,BML00960;BML00969,5959,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],4.211,min,WIIZWVCIJKGZOK-RKDXNWHRSA-N,[M+H]+,C11H12Cl2N2O5
BML8638337,BML00718;BML00700;BML00709,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,5.689,min,YPHMISFOHDHNIV-FSZOTQKASA-N,[M+H]+,C15H23NO4
BML6231763,BML00666;BML00655;BML00644,6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,6.271,min,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,[M+H]+,C11H6O3
BML1701491,BML00033;BML00020;BML00007,6760,COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,7.701,min,SLSIBLKBHNKZTB-UHFFFAOYSA-N,[M+H]+,C14H13NO4
BML2872832,BML00930;BML00908;BML00919,8969,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,4.06,min,BLGXFZZNTVWLAY-SCYLSFHTSA-N,[M+H]+,C21H26N2O3
BML4736933,BML01013,10168,C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)C(=O)O)O,8.508,min,FCDLCPWAQCPTKC-UHFFFAOYSA-N,[M+H]+,C15H8O6
BML5638254,BML01120;BML01132,10208,CC1=CC(=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O)O,9.737,min,LQGUBLBATBMXHT-UHFFFAOYSA-N,[M+H]+,C15H10O4
BML2831522,BML00027;BML00014;BML00001,10235,C1[C@H]2CNC[C@@H]1C3=CC=CC(=O)N3C2,0.384,min,ANJTVLIZGCUXLD-DTWKUNHWSA-N,[M+H]+,C11H14N2O
BML4848086,BML00653;BML00642;BML00664,10621,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,5.67,min,QUQPHWDTPGMPEX-QJBIFVCTSA-N,[M+H]+,C28H34O15
BML6290168,BML00169;BML00155,10666,CN1C=CC(=C(C1=O)C#N)OC,2.725,min,PETSAYFQSGAEQY-UHFFFAOYSA-N,[M+H]+,C8H8N2O2
BML4029784,BML00242;BML00249,11790,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3,10.364,min,VFMMPHCGEFXGIP-UHFFFAOYSA-N,[M+H]+,C19H12O2
BML8639683,BML01383;BML01401;BML01392,14005,CC(=O)OC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,8.79,min,JQUHMSXLZZWRHU-UHFFFAOYSA-N,[M+H]+,C25H20O12
BML1089756,BML00524,15478,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O,6.251,min,SHIBSTMRCDJXLN-KCZCNTNESA-N,[M+H]+,C23H34O5
BML2944956,BML00100;BML00112;BML00124,15548,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC,4.567,min,KGPAYJZAMGEDIQ-UHFFFAOYSA-N,[M+H]+,C21H27NO4
BML1734829,BML01293;BML01287;BML01281,15760,CC1=CC2=C(C=C1)NC=C2CCN,2.41,min,PYOUAIQXJALPKW-UHFFFAOYSA-N,[M+H]+,C11H14N2
BML6503651,BML00540;BML00531;BML00522,20345,C1=COC(=C1)CNC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,4.743,min,CAGLGYNQQSIUGX-SDBHATRESA-N,[M+H]+,C15H17N5O5
BML5811064,BML01640,25701,C(C(C(=O)O)N)S(=O)(=O)O,0.376,min,XVOYSCVBGLVSOL-UHFFFAOYSA-N,[M+H]+,C3H7NO5S
BML3257519,BML00910;BML00932;BML00921,34458,COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,5.273,min,VZTUIEROBZXUFA-UHFFFAOYSA-N,[M+H]+,C20H21NO4
BML3124634,BML00744;BML00751;BML00758,47811,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,5.397,min,YEHCICAEULNIGD-MZMPZRCHSA-N,[M+H]+,C19H26N2S
BML9534785,BML00399;BML00413;BML00427,48704,CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC,4.203,min,QELDJEKNFOQJOY-UHFFFAOYSA-N,[M+H]+,C20H23NO4
BML3958174,BML01030;BML01014;BML01022,68112,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3O,9.25,min,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,[M+H]+,C15H10O3
BML4882310,BML01221;BML01227;BML01233,68230,CC1(C=CC2=C(O1)C3=CC=CC=C3NC2=O)C,8.328,min,PXNMNABLQWUMCX-UHFFFAOYSA-N,[M+H]+,C14H13NO2
BML5907091,BML00467;BML00476;BML00485,71655,C1COCCN1C(=N)N=C(N)N,0.391,min,KJHOZAZQWVKILO-UHFFFAOYSA-N,[M+H]+,C6H13N5O
BML3643241,BML00804;BML00782;BML00793,72616,CN1CCC2=CC(=C(C=C2C(=O)CC3=C(C1)C4=C(C=C3)OCO4)OC)OC,4.487,min,XPOJSWHIKCNLEQ-UHFFFAOYSA-N,[M+H]+,C21H23NO5
BML9837287,BML01379;BML01397;BML01388,75409,CC1=CC(=O)OC2=C1C=C(C=C2)O,4.82,min,IRUHWRSITUYICV-UHFFFAOYSA-N,[M+H]+,C10H8O3
BML0612937,BML01187;BML01193;BML01199,77966,CC1=CC(=O)OC2=CC(=C(C=C12)OC)OC,6.585,min,GBYDSYPGGDKWGZ-UHFFFAOYSA-N,[M+H]+,C12H12O4
BML6772661,BML00415;BML00401;BML00429,91503,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,5.452,min,LJOQGZACKSYWCH-LHHVKLHASA-N,[M+H]+,C20H26N2O2
BML4419362,BML00975;BML00957;BML00966,91553,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,3.587,min,ARQXEQLMMNGFDU-JHZZJYKESA-N,[M+H]+,C16H16O9
BML0315206,BML00192;BML00164;BML00178,92207,COC1=C(C=C2C(=C1)[C@H]3[C@@H](CO2)OC4=C(C3=O)C=CC5=C4C[C@@H](O5)C(=C)CO)OC,8.015,min,ZJMLELXRQUXRIU-HBGVWJBISA-N,[M+H]+,C23H22O7
BML1814814,BML00570;BML00582;BML00576,92766,COC(=O)[C@@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,4.18,min,BLGXFZZNTVWLAY-DKJBZYCGSA-N,[M+H]+,C21H26N2O3
BML3624896,BML01533;BML01557;BML01545,94937,C1=CC2=C(C=C1F)NC=C2CC(C(=O)O)N,1.641,min,YMEXGEAJNZRQEH-UHFFFAOYSA-N,[M+H]+,C11H11FN2O2
BML5738508,BML00819,97141,COC1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O,9.158,min,IIBBFGMVMNZMGA-UHFFFAOYSA-N,[M+H]+,C16H12O4
BML8510171,BML01393;BML01402;BML01384,97143,COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O)OC,8.955,min,BXLAVJWSFYZDPF-UHFFFAOYSA-N,[M+H]+,C17H14O5
BML8924443,BML00788;BML00810;BML00799,97662,COC1=C(C2=C3C(=C1)C=CN=C3C(=O)C4=CC(=C(C=C42)OC)OC)OC,9.152,min,ZYKCETVKVRJFGD-UHFFFAOYSA-N,[M+H]+,C20H17NO5
BML6666028,BML00523,99114,CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)C)C)O,5.592,min,YMUOZXZDDBRJEP-UHFFFAOYSA-N,[M+H]+,C15H18O4
BML3240127,BML01761;BML01772;BML01783,100336,C1CC2=C(C1)C(=O)OC3=C4CCCN5C4=C(CCC5)C=C23,10.438,min,LLSRPENMALNOFW-UHFFFAOYSA-N,[M+H]+,C18H19NO2
BML0398849,BML00295;BML00304;BML00286,100633,COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4,9.77,min,LKPQNZRGGNOPPU-UHFFFAOYSA-N,[M+H]+,C18H12O4
BML5157397,BML00471;BML00480,101711,CCC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,4.962,min,WFJNHVWTKZUUTR-UHFFFAOYSA-N,[M+H]+,C19H24N2O
