accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
UF28820739,UF405904;UF405903,38479,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],27.954,min,CHIFOSRWCNZCFN-UHFFFAOYSA-N,[M+H]+,C13H19N3O4
UF39801800,UF401703;UF401704,38854,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,17.809,min,VHCNQEUWZYOAEV-UHFFFAOYSA-N,[M+H]+,C10H10N4O
UF54610559,UF403504;UF403503,43234,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,26.146,min,STJLVHWMYQXCPB-UHFFFAOYSA-N,[M+H]+,C15H17Cl2N3O2
UF99546165,UF403604;UF403603,49384,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl,23.009,min,STEPQTYSZVCJPV-UHFFFAOYSA-N,[M+H]+,C14H16ClN3O
UF64770926,UF405603;UF405604,54778,CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,23.949,min,KIEDNEWSYUYDSN-UHFFFAOYSA-N,[M+H]+,C12H14ClNO2
UF47751501,UF411504;UF411503,57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,25.045,min,DBEPLOCGEIEOCV-WSBQPABSSA-N,[M+H]+,C23H36N2O2
UF59219930,UF406303;UF406304,62020,CCCN(CCC)C(=O)SCC1=CC=CC=C1,27.063,min,NQLVQOSNDJXLKG-UHFFFAOYSA-N,[M+H]+,C14H21NOS
UF04966052,UF418404;UF418403,62097,CCCCNC(=O)OCC#CI,23.011,min,WYVVKGNFXHOCQV-UHFFFAOYSA-N,[M+H]+,C8H12INO2
UF69213858,UF411703;UF411704,65280,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,19.115,min,GXPIUNZCALHVBA-UHFFFAOYSA-N,[M+H]+,C12H13N3O4S
UF10075746,UF408204;UF408203,65743,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C,14.778,min,OIAGWXKSCXPNNZ-UHFFFAOYSA-N,[M+H]+,C13H15N3O2
UF82113275,UF410704;UF410703,70371,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C=O,14.922,min,QFYZFYDOEJZMDX-UHFFFAOYSA-N,[M+H]+,C12H12N2O2
UF48986222,UF409603;UF409604,71188,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,16.54,min,SPFYMRJSYKOXGV-UHFFFAOYSA-N,[M+H]+,C19H22FN3O3
UF16146396,UF411303;UF411304,72666,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC=O,14.603,min,WSJBSKRPKADYRQ-UHFFFAOYSA-N,[M+H]+,C12H13N3O2
UF07040025,UF405804;UF405803,73665,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,25.792,min,TVLSRXXIMLFWEO-UHFFFAOYSA-N,[M+H]+,C15H16Cl3N3O2
UF74358368,UF401103;UF401104,73675,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,25.585,min,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,[M+H]+,C16H15F2N3Si
UF34961864,UF417003;UF417004,74369,CN(C)S(=O)(=O)C1=CC=C(C=C1)N,16.063,min,BABGMPQXLCJMSK-UHFFFAOYSA-N,[M+H]+,C8H12N2O2S
UF47816238,UF413604;UF413603,76079,C1=CC(=CC=C1C(=O)N)N,2.928,min,QIKYZXDTTPVVAC-UHFFFAOYSA-N,[M+H]+,C7H8N2O
UF06542517,UF410903;UF410904,83852,C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O,19.582,min,PRGQOPPDPVELEG-UHFFFAOYSA-N,[M+H]+,C15H14N2O3
UF31108056,UF404303;UF404304,86102,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,25.941,min,PXMNMQRDXWABCY-UHFFFAOYSA-N,[M+H]+,C16H22ClN3O
UF76840446,UF401904;UF401903,86160,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,22.891,min,PUYXTUJWRLOUCW-UHFFFAOYSA-N,[M+H]+,C18H35NO2
UF77425321,UF403404;UF403403,91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,24.007,min,HDHLIWCXDDZUFH-UHFFFAOYSA-N,[M+H]+,C11H19N5S
UF07759894,UF402303;UF402304,91695,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,22.432,min,RYAUSSKQMZRMAI-UHFFFAOYSA-N,[M+H]+,C20H33NO
