accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
CE50851159,CE000523,6450275,C/C(=C\CNC1=NC=NC2=C1N(C=N2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/CO,4.319,sec,HTDHRCLVWUEXIS-HNVSNYHQSA-N,[M+H]+,C16H23N5O6
CE22153889,CE000238;CE000316,9842892,C/C(=C\CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/CO,0.3736,sec,VYRAJOITMBSQSE-HNVSNYHQSA-N,[M+H]+,C16H23N5O6
CE65299732,CE000222;CE000440;CE000223,11713250,C/C(=C\CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,1.389,sec,MVMBTNNVZQRZQT-BPDSZQNASA-N,[M+H]+,C21H31N5O10
CE40347783,CE000261;CE000233,13935024,C/C(=C/CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO,4.627,sec,GOSWTRUMMSCNCW-BAJUWZQUSA-N,[M+H]+,C15H21N5O5
CE68681280,CE000604;CE000237,23197432,CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(C(O3)CO)O)O)O)C,1.319,sec,XEHLLUQVSRLWMH-UHFFFAOYSA-N,[M+H]+,C16H23N5O5
CE74111617,CE000471,25244165,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,2.4041,sec,UUPDCCPAOMDMPT-GIHYWFGSSA-N,[M+H]+,C16H23N5O6
CE49515994,CE000438;CE000436;CE000435;CE000431;CE000437;CE000429;CE000432;CE000430;CE000434;CE000433,44256802,C1[C@H]([C@H](C([C@@H](O1)O[C@@H]2[C@@H](OC([C@H](C2O)O)COC(=O)/C=C/C3=CC=C(C=C3)O[C@H]4[C@H](C([C@@H](C(O4)CO)O)O)O)OC5=C([O+]=C6C=C(C=C(C6=C5)O[C@H]7[C@H](C([C@@H](C(O7)CO)O)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O,570.02,sec,OPWPCWHMCUWCGG-XKYKWVHPSA-O,[M]+,C47H55O27+
CE14314037,CE000218;CE000214;CE000219;CE000217;CE000212;CE000220;CE000216;CE000221;CE000213;CE000215,44256805,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OC2[C@@H]([C@@H](CO[C@H]2O[C@@H]3[C@@H](OC([C@H](C3O)O)COC(=O)/C=C/C4=CC=C(C=C4)O[C@H]5[C@H](C([C@@H](C(O5)CO)O)O)O)OC6=C([O+]=C7C=C(C=C(C7=C6)O[C@H]8[C@H](C([C@@H](C(O8)CO)O)O)O)O)C9=CC(=C(C=C9)O)O)O)O,626.999,sec,QPUCGPFRKWVURQ-LDJKGKMASA-O,[M]+,C58H65O31+
CE29101326,CE000607,101921807,C/C(=C/CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/CO,5.6717,sec,VYRAJOITMBSQSE-MTQUCLQASA-N,[M+H]+,C16H23N5O6
CE23014846,CE000441,137628429,C(C1[C@H]([C@H](C([C@@H](O1)O[C@H]2[C@@H](C(O[C@H](C2O)O[C@H]3[C@@H](C(O[C@H](C3O)O[C@H]4[C@@H](C(O[C@H](C4O)O[C@H]5[C@@H](C(O[C@H](C5O)O[C@H]6[C@@H](C(O[C@H](C6O)O[C@H]7[C@@H](C(O[C@H](C7O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O,0.08,sec,KDUMGDGPRAORNS-HFHHXGHYSA-N,[M+H]+,C42H72O36
CE76464280,CE000606,137628550,C(C1[C@H]([C@H](C([C@@H](O1)O[C@H]2[C@@H](C(O[C@H](C2O)O[C@H]3[C@@H](C(O[C@H](C3O)O[C@H]4[C@@H](C(O[C@H](C4O)O[C@H]5[C@@H](C(O[C@H](C5O)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O,4.06,sec,UUQINGLDFWYORW-WYJXGQBFSA-N,[M+Na]+,C30H52O26
